playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
saenzch01,2004,1,MIL,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sheltch01,2004,1,DET,AL,27,46,6,9,1,0,1,3,0,0,9,14,0,0,0,1,2
sizemgr01,2004,1,CLE,AL,43,138,15,34,6,2,4,24,2,0,14,34,0,5,0,2,0
snellia01,2004,1,PIT,NL,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
snydech02,2004,1,ARI,NL,29,96,10,23,6,0,5,15,0,0,13,25,1,0,0,1,0
swishni01,2004,1,OAK,AL,20,60,11,15,4,0,2,8,0,0,8,11,0,2,0,1,2
tadanka01,2004,1,CLE,AL,14,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
taverwi01,2004,1,HOU,NL,10,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0
teixema01,2004,1,TEX,AL,145,545,101,153,34,2,38,112,4,1,68,117,12,10,0,2,6
terrelu01,2004,1,ARI,NL,62,229,21,56,14,0,4,14,10,2,20,78,2,5,1,0,5
tracych01,2004,1,ARI,NL,143,481,45,137,29,3,8,53,2,3,45,60,3,0,1,5,11
tsaoch01,2004,1,COL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uptonbj01,2004,1,TBA,AL,45,159,19,41,8,2,4,12,4,1,15,46,0,1,1,1,1
valdeme01,2004,1,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vanbejo01,2004,1,PIT,NL,6,8,2,1,0,0,1,2,0,0,1,3,0,0,2,0,0
villaos01,2004,1,ARI,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waechdo01,2004,1,TBA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wagnery01,2004,1,CIN,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willido03,2004,1,FLO,NL,42,74,5,15,2,1,1,3,0,0,4,17,0,0,6,0,2
willije02,2004,1,SFN,NL,22,36,1,5,0,0,0,0,0,1,1,14,0,0,6,0,0
woodmi01,2004,1,KCA,AL,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wrighda03,2004,1,NYN,NL,69,263,41,77,17,1,14,40,6,0,14,40,0,3,0,3,7
zambrca01,2004,1,CHN,NL,31,70,8,16,1,0,1,5,0,0,3,29,0,0,8,1,2
accarje01,2005,1,SFN,NL,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
adamsru01,2005,1,TOR,AL,139,481,68,123,27,5,8,63,11,2,50,57,1,3,3,8,5
alvarab01,2005,1,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderbr03,2005,1,CHA,AL,13,34,3,6,1,0,2,3,1,0,0,12,0,0,1,0,2
andinro01,2005,1,FLO,NL,17,44,4,7,4,0,0,1,1,0,5,8,1,0,1,0,2
aybarwi01,2005,1,LAN,NL,26,86,12,28,8,0,1,10,3,1,18,11,0,1,0,0,0
bakerje03,2005,1,COL,NL,12,38,6,8,4,0,1,4,0,0,5,12,0,0,0,0,1
bakersc02,2005,1,MIN,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bautide01,2005,1,KCA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bautijo02,2005,1,PIT,NL,11,28,3,4,1,0,0,1,1,0,3,7,0,0,0,0,2
baylijo01,2005,1,KCA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bazaryo01,2005,1,FLO,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
beckejo02,2005,1,FLO,NL,29,59,5,9,3,0,1,6,0,0,7,17,0,0,4,1,1
belisma01,2005,1,CIN,NL,61,7,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
bentzch01,2005,1,FLO,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bergmja01,2005,1,WAS,NL,15,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
bergowi01,2005,1,CIN,NL,17,38,3,5,0,0,0,1,0,0,0,10,0,0,0,0,1
betanyu01,2005,1,SEA,AL,60,211,24,54,11,5,1,15,1,3,11,24,0,2,2,2,2
betemwi01,2005,1,ATL,NL,115,246,36,75,12,4,4,20,1,3,22,55,4,0,4,2,5
blaloha01,2005,1,TEX,AL,161,647,80,170,34,0,25,92,1,0,51,132,1,3,0,4,16
blancan01,2005,1,KCA,AL,26,79,6,17,0,1,0,5,0,1,0,5,0,1,4,2,3
blancto01,2005,1,WAS,NL,56,62,7,11,3,0,1,7,1,0,2,19,0,1,0,0,0
blantjo01,2005,1,OAK,AL,33,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
bondeje01,2005,1,DET,AL,29,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
bottsja01,2005,1,TEX,AL,10,27,4,8,0,0,0,3,0,0,3,13,0,0,0,0,1
bowyetr01,2005,1,MIN,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boyerbl01,2005,1,ATL,NL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazede01,2005,1,TBA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazoyh01,2005,1,LAN,NL,74,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
breslcr01,2005,1,SDN,NL,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broxtjo01,2005,1,LAN,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brunebr01,2005,1,ARI,NL,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buckjo01,2005,1,KCA,AL,118,401,40,97,21,1,12,47,2,2,23,94,2,3,1,2,9
bullibr01,2005,1,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burgoam01,2005,1,KCA,AL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burkech01,2005,1,HOU,NL,108,318,49,79,19,2,5,26,11,6,23,62,0,6,9,3,7
burrose01,2005,1,SDN,NL,93,284,20,71,7,2,1,17,4,0,24,41,4,5,3,1,7
bynumfr01,2005,1,OAK,AL,7,7,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0
cabreda01,2005,1,BAL,AL,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cabrefe01,2005,1,CLE,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabreme01,2005,1,NYA,AL,6,19,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0
cabremi01,2005,1,FLO,NL,158,613,106,198,43,2,33,116,1,0,64,125,12,2,0,6,20
cainma01,2005,1,SFN,NL,7,15,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0
canoro01,2005,1,NYA,AL,132,522,78,155,34,4,14,62,1,3,16,68,1,3,7,3,16
cantujo01,2005,1,TBA,AL,150,598,73,171,40,1,28,117,1,0,19,83,1,6,0,7,24
capeljo01,2005,1,MIL,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cappsma01,2005,1,PIT,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carvama01,2005,1,COL,NL,39,4,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0
castijo02,2005,1,PIT,NL,101,370,49,99,16,3,11,53,2,3,23,59,3,0,1,4,11
cedenro02,2005,1,CHN,NL,41,80,13,24,3,0,1,6,1,0,5,11,1,2,2,0,4
chacigu01,2005,1,TOR,AL,34,7,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
chavean02,2005,1,SFN,NL,10,19,1,5,1,0,0,1,0,0,0,3,0,0,1,0,0
choosh01,2005,1,SEA,AL,10,18,1,1,0,0,0,1,0,0,3,4,0,0,0,0,0
clossjd01,2005,1,COL,NL,92,237,31,52,12,2,7,27,1,0,32,48,1,1,1,1,9
coffeto01,2005,1,CIN,NL,57,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
cordech01,2005,1,WAS,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cormila01,2005,1,ARI,NL,67,6,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1
correke01,2005,1,SFN,NL,16,14,0,1,0,0,0,0,0,0,3,5,0,0,1,0,0
cortefe01,2005,1,TBA,AL,8,13,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0
costash01,2005,1,KCA,AL,27,81,13,19,2,0,2,7,0,0,5,11,0,1,1,0,3
cottsne01,2005,1,CHA,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crainje01,2005,1,MIN,AL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawfca02,2005,1,TBA,AL,156,644,101,194,33,15,15,81,46,8,27,84,1,5,5,6,11
crosbbo01,2005,1,OAK,AL,84,333,66,92,25,4,9,38,0,0,35,54,0,1,1,1,10
cruzne02,2005,1,MIL,NL,8,5,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0
davieky01,2005,1,ATL,NL,21,15,0,3,0,0,0,4,0,0,2,3,0,0,10,1,0
davisja02,2005,1,CLE,AL,11,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
delarjo01,2005,1,MIL,NL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delcama01,2005,1,BOS,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demarch01,2005,1,KCA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denorch01,2005,1,CIN,NL,18,38,8,10,3,0,1,2,1,0,6,9,0,0,0,0,1
devinjo01,2005,1,ATL,NL,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
diazvi01,2005,1,NYN,NL,89,280,41,72,17,3,12,38,6,2,30,82,7,1,0,2,13
dominju01,2005,1,TEX,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doumiry01,2005,1,PIT,NL,75,231,25,59,13,1,6,35,2,1,11,48,1,13,1,1,5
duffych01,2005,1,PIT,NL,39,126,22,43,4,2,1,9,2,2,7,22,0,2,1,0,1
dukeza01,2005,1,PIT,NL,14,28,1,4,0,0,0,1,0,0,2,10,0,0,0,1,2
duncach01,2005,1,SLN,NL,9,10,2,2,1,0,1,3,0,0,0,5,0,0,0,0,1
eldrebr01,2005,1,PIT,NL,55,190,23,42,9,0,12,27,1,1,13,77,0,3,0,2,5
encared01,2005,1,CIN,NL,69,211,25,49,16,0,9,31,3,0,20,60,2,3,0,0,8
esposmi01,2005,1,COL,NL,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
evelada01,2005,1,MIL,NL,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
feldmsc01,2005,1,TEX,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fieldpr01,2005,1,MIL,NL,39,59,2,17,4,0,2,10,0,0,2,17,0,0,0,1,0
fioreje01,2005,1,BAL,AL,13,44,7,11,2,0,1,5,1,0,2,10,0,0,0,1,0
floydga01,2005,1,PHI,NL,7,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
fontemi01,2005,1,CHN,NL,7,2,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0
foppeje01,2005,1,SFN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francje01,2005,1,COL,NL,33,58,7,6,2,0,0,4,0,0,7,27,0,0,6,0,1
francje02,2005,1,ATL,NL,70,257,41,77,20,1,14,45,3,2,11,58,3,4,0,2,4
garcija01,2005,1,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garkory01,2005,1,CLE,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gathrjo01,2005,1,TBA,AL,76,203,29,56,7,3,0,13,20,5,10,39,0,2,3,0,5
gaudich01,2005,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
germafr01,2005,1,DET,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giarrto01,2005,1,DET,AL,15,42,4,6,0,0,1,4,1,0,5,7,0,0,0,0,1
gobblji01,2005,1,KCA,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomesjo01,2005,1,TBA,AL,101,348,61,98,13,6,21,54,9,5,39,113,1,14,1,5,6
gonzaad01,2005,1,TEX,AL,43,150,17,34,7,1,6,17,0,0,10,37,2,0,0,2,3
gonzaed01,2005,1,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gorzeto01,2005,1,PIT,NL,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
goslimi01,2005,1,ARI,NL,13,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
gotayru01,2005,1,KCA,AL,86,282,32,64,14,2,5,29,2,2,22,51,0,4,4,5,3
grandcu01,2005,1,DET,AL,47,162,18,44,6,3,8,20,1,1,10,43,0,0,2,0,2
greenad01,2005,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
greinza01,2005,1,KCA,AL,33,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
gutiefr01,2005,1,CLE,AL,7,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hairssc01,2005,1,ARI,NL,15,20,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1
halsebr01,2005,1,ARI,NL,28,48,2,3,0,0,0,2,0,0,6,18,0,0,6,0,0
hansecr01,2005,1,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harderi01,2005,1,OAK,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardyjj01,2005,1,MIL,NL,124,372,46,92,22,1,9,50,0,0,44,48,7,1,8,2,10
harenda01,2005,1,OAK,AL,34,5,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0
harribr01,2005,1,WAS,NL,4,9,1,3,1,0,1,3,0,0,0,0,0,1,0,0,2
hartco01,2005,1,MIL,NL,21,57,9,11,2,1,2,7,2,0,6,11,0,0,0,0,6
hennebr01,2005,1,SFN,NL,21,39,3,9,1,0,2,5,0,0,0,12,0,0,2,0,0
hennse01,2005,1,NYA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hermije01,2005,1,FLO,NL,23,41,9,12,2,0,4,11,2,0,6,12,1,0,0,0,1
hernaan01,2005,1,NYN,NL,6,18,1,1,0,0,0,0,0,1,1,4,0,0,0,0,0
hernafe02,2005,1,SEA,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillaa01,2005,1,TOR,AL,105,361,49,99,25,3,3,40,2,1,34,41,0,5,3,4,5
hillri01,2005,1,CHN,NL,10,6,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0
hollima01,2005,1,COL,NL,125,479,68,147,24,7,19,87,14,3,36,79,1,7,0,4,11
howeljp01,2005,1,KCA,AL,15,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
huberju01,2005,1,KCA,AL,25,78,6,17,3,0,0,6,0,0,5,20,0,1,0,1,1
infanom01,2005,1,DET,AL,121,406,36,90,28,2,9,43,8,0,16,73,0,2,8,2,5
izturce01,2005,1,LAN,NL,106,444,48,114,19,2,2,31,8,8,25,51,1,4,4,1,11
izturma01,2005,1,LAA,AL,77,191,18,47,8,4,1,15,9,3,17,21,2,0,1,1,5
jacksco01,2005,1,ARI,NL,40,85,8,17,3,0,2,8,0,0,12,11,0,1,0,1,6
jacksed01,2005,1,LAN,NL,10,10,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0
jacobmi02,2005,1,NYN,NL,30,100,19,31,7,0,11,23,0,0,10,22,0,1,0,1,5
jamesch03,2005,1,ATL,NL,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
jenksbo01,2005,1,CHA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsbe02,2005,1,SDN,NL,31,75,10,16,8,1,3,13,0,2,11,23,1,0,1,1,4
johnsjo09,2005,1,FLO,NL,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
johnske05,2005,1,ATL,NL,87,290,46,70,12,3,9,40,2,1,40,75,1,1,2,1,11
johnsty01,2005,1,SLN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kazmisc01,2005,1,TBA,AL,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kearnau01,2005,1,CIN,NL,112,387,62,93,26,1,18,67,0,0,48,107,2,8,0,5,8
kensilo01,2005,1,FLO,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knoedju01,2005,1,SFN,NL,8,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
koronjo01,2005,1,CHN,NL,4,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
kotchca01,2005,1,LAA,AL,47,126,16,35,5,0,7,22,1,1,15,18,0,0,1,1,3
krynzda01,2005,1,MIL,NL,5,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
kuoho01,2005,1,LAN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
langery01,2005,1,ATL,NL,128,326,48,87,22,3,8,42,0,2,37,75,3,5,2,3,2
leagubr01,2005,1,TOR,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ledezwi01,2005,1,DET,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lerewan01,2005,1,ATL,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lindeto01,2005,1,SFN,NL,60,171,20,37,8,0,4,13,3,0,10,54,0,5,1,0,5
liriafr01,2005,1,MIN,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liriape01,2005,1,PHI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
loeka01,2005,1,TEX,AL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lopezfe01,2005,1,CIN,NL,148,580,97,169,34,5,23,85,15,7,57,111,2,1,3,7,8
lopezjo01,2005,1,SEA,AL,54,190,18,47,19,0,2,25,4,2,6,25,0,4,1,2,5
lopezpe01,2005,1,CHA,AL,2,7,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0
lowryno01,2005,1,SFN,NL,34,59,6,16,6,0,0,7,0,0,3,12,0,0,12,1,0
lunahe01,2005,1,SLN,NL,64,137,26,39,10,2,1,18,10,2,9,25,0,4,2,1,4
machaal01,2005,1,BOS,AL,10,5,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0
machaan01,2005,1,CIN,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
machaan01,2005,2,COL,NL,4,10,1,0,0,0,0,2,0,0,2,5,0,0,0,1,0
madsory01,2005,1,PHI,NL,78,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
maholpa01,2005,1,PIT,NL,6,15,1,2,0,0,0,0,0,0,1,6,0,0,1,0,0
mainejo01,2005,1,BAL,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
majewga01,2005,1,WAS,NL,79,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
marcush01,2005,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martean01,2005,1,ATL,NL,24,57,3,8,2,1,0,4,0,1,7,13,0,0,0,2,2
mathije01,2005,1,LAA,AL,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
mauerjo01,2005,1,MIN,AL,131,489,61,144,26,2,9,55,13,1,61,64,12,1,0,3,9
mcanupa01,2005,1,SDN,NL,22,24,4,5,0,0,0,0,1,0,3,7,1,1,1,0,0
mcbrima01,2005,1,ATL,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccanbr01,2005,1,ATL,NL,59,180,20,50,7,0,5,23,1,1,18,26,5,1,4,1,5
mccarbr01,2005,1,CHA,AL,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
mccluse01,2005,1,TBA,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgowdu01,2005,1,TOR,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mclouna01,2005,1,PIT,NL,41,109,20,28,6,0,5,12,2,0,3,20,0,5,2,1,3
mcpheda01,2005,1,LAA,AL,61,205,29,50,14,2,8,26,3,3,14,64,0,1,0,0,5
meddebr01,2005,1,ARI,NL,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meredcl01,2005,1,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
messera01,2005,1,FLO,NL,29,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
mitrese01,2005,1,CHN,NL,21,11,2,4,1,0,0,1,0,0,0,1,0,0,1,0,0
molinya01,2005,1,SLN,NL,114,385,36,97,15,1,8,49,2,3,23,30,3,2,8,3,10
morneju01,2005,1,MIN,AL,141,490,62,117,23,4,22,79,0,2,44,94,8,4,0,5,12
morsemi01,2005,1,SEA,AL,72,230,27,64,10,1,3,23,3,1,18,50,0,8,0,2,9
muntesc01,2005,1,SFN,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
murphdo01,2005,1,KCA,AL,32,77,4,12,5,0,1,8,0,1,9,23,0,0,1,1,3
murtoma01,2005,1,CHN,NL,51,140,19,45,3,2,7,14,2,1,16,22,4,0,2,2,4
myersbr01,2005,1,PHI,NL,34,65,1,10,1,0,0,5,0,0,4,19,0,0,11,0,1
nageocl01,2005,1,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
navardi01,2005,1,LAN,NL,50,176,21,48,9,0,3,14,0,0,20,21,1,2,1,0,3
nippedu01,2005,1,ARI,NL,3,4,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0
nivarra01,2005,1,BAL,AL,7,13,1,4,0,0,0,1,0,1,0,2,0,1,1,0,0
nixla01,2005,1,TEX,AL,63,229,28,55,12,3,6,32,2,0,9,45,3,0,0,2,3
nunezle01,2005,1,KCA,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olmedra01,2005,1,CIN,NL,54,77,10,17,4,1,1,4,4,0,6,22,0,1,3,1,1
olsensc01,2005,1,FLO,NL,5,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ortmeda01,2005,1,SFN,NL,15,22,1,3,0,0,0,1,1,0,3,5,0,1,0,0,2
orvelch01,2005,1,TBA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osorifr01,2005,1,LAN,NL,24,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
papeljo01,2005,1,BOS,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pauliro01,2005,1,PIT,NL,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
peavyja01,2005,1,SDN,NL,30,53,5,10,1,0,0,2,0,0,4,16,0,1,5,0,1
penabr01,2005,1,ATL,NL,18,39,2,7,2,0,0,4,0,0,1,7,1,0,0,0,1
penawi01,2005,1,CIN,NL,99,311,42,79,17,0,19,51,2,1,20,116,0,3,0,1,7
pennha01,2005,1,BAL,AL,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
peraljh01,2005,1,CLE,AL,141,504,82,147,35,4,24,78,0,2,58,128,3,3,1,4,12
perezan01,2005,1,LAN,NL,98,259,28,77,13,2,3,23,11,4,21,61,1,5,1,1,4
perezmi02,2005,1,CIN,NL,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
perezol01,2005,1,PIT,NL,20,33,1,6,0,0,0,3,1,0,1,11,0,0,7,1,0
phillbr01,2005,1,CLE,AL,6,9,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
priorma01,2005,1,CHN,NL,27,48,5,11,2,0,0,3,0,0,2,14,0,0,6,0,0
pujolal01,2005,1,SLN,NL,161,591,129,195,38,2,41,117,16,2,97,65,27,9,0,3,19
quintom01,2005,1,COL,NL,39,128,16,28,1,1,0,7,2,1,9,15,0,0,6,0,3
quirogu01,2005,1,TOR,AL,12,36,3,7,2,0,0,4,0,0,2,13,0,1,0,0,0
ramirel01,2005,1,CIN,NL,6,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
ramirha01,2005,1,BOS,AL,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
rasneda01,2005,1,WAS,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raych01,2005,1,BAL,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedje03,2005,1,SEA,AL,141,488,61,124,33,3,3,45,12,11,48,74,1,2,4,2,10
repkoja01,2005,1,LAN,NL,129,276,43,61,15,3,8,30,5,0,16,80,1,7,2,0,7
resopch01,2005,1,FLO,NL,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
reyesan01,2005,1,SLN,NL,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
reyesjo01,2005,1,NYN,NL,161,696,99,190,24,17,7,58,60,15,27,78,0,2,4,4,7
ringro01,2005,1,NYN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riosal01,2005,1,TOR,AL,146,481,71,126,23,6,10,59,14,9,28,101,1,5,0,5,14
riverre01,2005,1,SEA,AL,16,48,3,19,3,0,1,6,0,0,1,11,0,0,1,0,0
rodrifr03,2005,1,LAA,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrilu01,2005,1,MIN,AL,79,175,21,47,10,2,2,20,2,2,18,23,0,1,6,3,4
rossco01,2005,1,LAN,NL,14,25,1,4,1,0,0,1,0,0,1,10,0,0,0,0,1
rupejo01,2005,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabatcc01,2005,1,CLE,AL,31,6,1,2,1,0,1,4,0,0,0,1,0,0,0,0,0
sadlera01,2005,1,PIT,NL,3,8,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0
santaer01,2005,1,LAA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saundjo01,2005,1,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schmost01,2005,1,LAN,NL,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumsk01,2005,1,SLN,NL,27,24,9,6,1,0,0,1,1,0,2,2,0,0,0,0,0
sheltch01,2005,1,DET,AL,107,388,61,116,22,3,18,59,0,0,34,87,0,5,0,4,11
shoppke01,2005,1,BOS,AL,9,15,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0
siscoan01,2005,1,KCA,AL,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sizemgr01,2005,1,CLE,AL,158,640,111,185,37,11,22,81,22,10,52,132,1,7,5,2,17
snellch02,2005,1,SEA,AL,15,29,4,8,2,0,1,1,0,2,5,2,0,0,1,0,0
snellia01,2005,1,PIT,NL,15,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
snydech02,2005,1,ARI,NL,115,326,24,66,14,0,6,28,0,1,40,87,5,4,3,0,6
sotoge01,2005,1,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staufti01,2005,1,SDN,NL,15,24,1,3,1,0,0,1,0,0,0,10,0,0,3,0,0
sternad01,2005,1,BOS,AL,36,15,4,2,0,0,1,2,1,1,0,4,0,1,0,0,0
