playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
daviswa01,2014,ALCS,KCA,AL,2,0,4,0,0,0,0,15,2,0,0,0,6,0.25,0,0,0,0,0,8,1,0,,,0
finnebr01,2014,ALCS,KCA,AL,0,0,2,0,0,0,0,1,3,1,0,1,0,0.118,27,0,0,0,0,17,0,1,,,0
herreke01,2014,ALCS,KCA,AL,0,0,4,0,0,0,0,17,2,0,0,1,6,0.105,0,0,0,0,0,20,0,0,,,1
hollagr01,2014,ALCS,KCA,AL,0,0,4,0,0,0,4,12,3,1,0,2,3,0.2,2.25,0,0,0,0,17,4,1,,,0
shielja02,2014,ALCS,KCA,AL,0,0,1,1,0,0,0,15,10,4,0,1,3,0.4,7.2,0,0,0,0,26,0,4,,,0
vargaja01,2014,ALCS,KCA,AL,1,0,1,1,0,0,0,16,2,1,1,3,6,0.125,1.69,0,0,0,0,19,0,1,,,2
ventuyo01,2014,ALCS,KCA,AL,0,0,1,1,0,0,0,17,5,4,1,3,3,0.238,6.35,0,0,0,0,25,0,4,,,0
colliti01,2014,ALDS1,KCA,AL,0,0,1,0,0,0,0,2,0,0,0,0,1,0.5,0,0,1,0,0,3,1,0,,,0
daviswa01,2014,ALDS1,KCA,AL,0,0,3,0,0,0,0,10,3,1,0,2,3,0,2.7,0,0,1,0,3,0,1,,,0
duffyda01,2014,ALDS1,KCA,AL,1,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0,0,1,0,0,14,0,0,,,0
finnebr01,2014,ALDS1,KCA,AL,1,0,2,0,0,0,0,5,0,0,1,1,0,0.5,0,0,0,0,0,7,0,0,,,0
herreke01,2014,ALDS1,KCA,AL,0,0,2,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,0,0,,,0
hollagr01,2014,ALDS1,KCA,AL,0,0,3,0,0,0,2,9,0,0,0,0,6,0,0,0,0,0,0,10,3,0,,,0
shielja02,2014,ALDS1,KCA,AL,1,0,1,1,0,0,0,18,6,2,0,2,6,27,3,0,1,1,0,27,0,2,,,0
vargaja01,2014,ALDS1,KCA,AL,0,0,1,1,0,0,0,18,3,2,0,1,2,22,3,0,0,0,0,22,0,2,,,0
ventuyo01,2014,ALDS1,KCA,AL,0,0,1,1,0,0,0,21,5,1,0,1,5,25,1.29,0,0,0,0,25,0,1,,,1
jepseke01,2014,ALDS1,LAA,AL,0,1,3,0,0,0,0,6,4,3,1,4,1,0.4,13.5,1,0,0,0,14,0,4,,,0
morinmi01,2014,ALDS1,LAA,AL,0,0,1,0,0,0,0,3,3,2,1,0,1,0.6,18,0,1,0,0,6,0,2,,,0
pestavi01,2014,ALDS1,LAA,AL,0,0,2,0,0,0,0,3,1,0,0,0,1,0.25,0,0,0,0,0,4,1,0,,,0
rasmuco02,2014,ALDS1,LAA,AL,0,0,1,0,0,0,0,8,0,0,0,1,2,9,0,0,0,0,0,9,1,0,,,0
salasfe01,2014,ALDS1,LAA,AL,0,1,2,0,0,0,0,4,1,1,0,0,1,5,6.75,0,0,0,0,5,1,1,,,0
santihe01,2014,ALDS1,LAA,AL,0,0,1,0,0,0,0,4,1,2,1,2,0,7,13.5,0,0,0,0,7,0,2,,,0
shoemma01,2014,ALDS1,LAA,AL,0,0,1,1,0,0,0,18,5,1,1,0,6,23,1.5,0,0,0,0,23,0,1,,,0
smithjo05,2014,ALDS1,LAA,AL,0,0,2,0,0,0,0,6,0,0,0,0,2,6,0,0,0,0,0,6,0,0,,,0
streehu01,2014,ALDS1,LAA,AL,0,0,2,0,0,0,0,9,0,0,1,2,3,11,0,1,0,0,0,11,0,0,,,0
weaveje02,2014,ALDS1,LAA,AL,0,0,1,1,0,0,0,21,3,2,0,2,6,24,2.57,0,0,0,0,24,0,2,,,1
wilsocj01,2014,ALDS1,LAA,AL,0,1,1,1,0,0,0,2,3,3,0,1,1,6,40.5,0,0,0,0,6,0,3,,,0
brachbr01,2014,ALDS2,BAL,AL,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,0
brittza01,2014,ALDS2,BAL,AL,0,0,3,0,0,0,2,7,2,1,0,1,2,0.25,3.86,1,0,0,0,9,2,1,,,1
chenwe02,2014,ALDS2,BAL,AL,0,0,1,1,0,0,0,11,7,5,0,0,3,0.6,12.27,0,0,1,0,6,0,5,,,0
gausmke01,2014,ALDS2,BAL,AL,0,0,1,0,0,0,0,11,3,1,0,1,5,0.25,2.45,0,0,0,0,13,0,1,,,1
hunteto02,2014,ALDS2,BAL,AL,0,0,1,0,0,0,0,3,2,0,0,1,1,0.4,0,0,0,0,0,6,1,0,,,0
millean01,2014,ALDS2,BAL,AL,0,0,2,0,0,0,0,10,0,0,0,1,3,0,0,0,0,0,0,11,0,0,,,0
norribu01,2014,ALDS2,BAL,AL,1,0,1,1,0,0,0,19,2,0,0,2,6,0.087,0,0,1,0,0,25,0,0,,,0
odayda01,2014,ALDS2,BAL,AL,0,0,1,0,0,0,0,3,2,1,1,0,0,0.5,9,0,0,0,0,4,0,1,,,0
tillmch01,2014,ALDS2,BAL,AL,1,0,1,1,0,0,0,15,4,2,0,1,6,20,3.6,0,0,0,0,20,0,2,,,0
chambjo03,2014,ALDS2,DET,AL,0,0,2,0,0,0,0,1,3,4,0,0,0,0,108,0,0,0,0,10,2,5,,,0
cokeph01,2014,ALDS2,DET,AL,0,0,1,0,0,0,0,1,1,1,0,1,0,0.1,27,0,0,0,0,11,1,1,,,0
priceda01,2014,ALDS2,DET,AL,0,1,1,1,0,0,0,24,5,2,1,2,6,31,2.25,0,0,1,0,31,0,2,,,0
sanchan01,2014,ALDS2,DET,AL,0,0,1,0,0,0,0,6,0,0,0,0,2,6,0,0,0,0,0,6,0,0,,,0
scherma01,2014,ALDS2,DET,AL,0,1,1,1,0,0,0,22,7,5,0,1,6,29,6.14,0,0,1,0,29,0,5,,,1
soriajo01,2014,ALDS2,DET,AL,0,1,2,0,0,0,0,3,4,5,0,2,0,9,45,1,0,0,0,9,1,5,,,0
verlaju01,2014,ALDS2,DET,AL,0,0,1,1,0,0,0,15,6,3,0,1,4,22,5.4,0,0,0,0,22,0,3,,,0
daviswa01,2014,ALWC,KCA,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,,,0
finnebr01,2014,ALWC,KCA,AL,0,0,1,0,0,0,0,7,1,1,0,1,3,0.143,3.86,0,0,0,0,9,0,1,,,0
herreke01,2014,ALWC,KCA,AL,0,0,1,0,0,0,0,5,4,1,0,0,3,0.444,5.4,0,0,0,0,9,0,1,,,0
hollagr01,2014,ALWC,KCA,AL,0,0,1,0,0,0,0,3,0,0,0,3,1,0,0,1,0,0,0,6,0,0,,,0
shielja02,2014,ALWC,KCA,AL,0,0,1,1,0,0,0,15,5,4,1,2,6,0.263,7.2,0,0,0,0,21,0,4,,,0
ventuyo01,2014,ALWC,KCA,AL,0,0,1,0,0,0,0,1,2,2,1,0,0,0.667,54,0,1,0,0,3,0,2,,,0
abadfe01,2014,ALWC,OAK,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0
doolise01,2014,ALWC,OAK,AL,0,0,1,0,0,0,0,6,2,1,0,0,0,0.4,4.5,0,0,0,0,8,0,1,,,0
gregelu01,2014,ALWC,OAK,AL,0,0,1,0,0,0,0,2,1,0,0,1,2,0.333,0,0,1,0,0,4,0,0,,,0
hammeja01,2014,ALWC,OAK,AL,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,1,1,0,,,0
lestejo01,2014,ALWC,OAK,AL,0,0,1,1,0,0,0,22,8,6,0,2,5,0.286,7.36,0,0,0,0,31,0,6,,,0
oteroda01,2014,ALWC,OAK,AL,0,1,1,0,0,0,0,4,3,2,0,0,1,0.5,13.5,0,0,0,0,7,0,2,,,0
bumgama01,2014,NLCS,SFN,NL,1,0,2,2,0,0,0,47,9,3,2,3,12,0.17,1.72,0,0,1,0,59,0,3,,,0
garcija01,2014,NLCS,SFN,NL,0,0,4,0,0,0,2,11,2,0,0,2,3,0,0,0,0,0,0,3,0,0,,,0
machije01,2014,NLCS,SFN,NL,0,0,2,0,0,0,0,1,2,1,1,0,0,0.667,27,0,0,0,0,3,0,1,,,0
peavyja01,2014,NLCS,SFN,NL,0,0,1,1,0,0,0,12,4,2,1,3,2,0.267,4.5,1,0,0,0,19,0,2,,,0
petityu01,2014,NLCS,SFN,NL,1,0,1,0,0,0,0,9,1,0,0,1,4,0.111,0,0,0,0,0,10,0,0,,,1
romose01,2014,NLCS,SFN,NL,1,1,4,0,0,0,0,5,2,1,1,0,1,0.286,5.4,0,0,0,0,7,2,1,,,0
strichu01,2014,NLCS,SFN,NL,0,0,1,0,0,0,0,4,1,1,1,0,1,0.25,6.75,0,0,0,0,4,0,1,,,0
gonzama02,2014,NLCS,SLN,NL,0,1,3,0,0,0,0,9,2,3,0,1,2,0.182,9,0,0,0,0,13,0,3,,,0
lynnla01,2014,NLCS,SLN,NL,0,0,1,1,0,0,0,17,6,2,0,1,3,0.273,3.18,0,0,0,0,23,0,2,,,1
manesse01,2014,NLCS,SLN,NL,1,0,4,0,0,0,0,14,4,0,0,0,1,0.222,0,0,0,0,0,18,2,0,,,0
martica04,2014,NLCS,SLN,NL,0,0,3,0,0,0,0,8,3,0,0,3,1,0.333,0,0,0,0,0,13,0,0,,,1
millesh01,2014,NLCS,SLN,NL,0,0,1,1,0,0,0,11,6,3,0,2,3,0.4,7.36,0,0,0,0,18,0,3,,,1
neshepa01,2014,NLCS,SLN,NL,0,0,4,0,0,0,0,12,1,1,1,0,3,0.077,2.25,0,0,0,0,13,1,1,,,0
rosentr01,2014,NLCS,SLN,NL,0,0,1,0,0,0,0,2,2,1,0,2,1,0.5,13.5,0,1,0,0,6,0,1,,,0
wachami01,2014,NLCS,SLN,NL,0,1,1,0,0,0,0,1,2,3,1,1,0,0.667,81,0,0,0,0,4,1,3,,,0
wainwad01,2014,NLCS,SLN,NL,0,1,2,2,0,0,0,35,10,4,1,5,9,0.227,3.09,0,0,0,0,50,0,5,,,0
bumgama01,2014,NLDS1,SFN,NL,0,1,1,1,0,0,0,21,6,2,0,1,6,0.222,2.57,0,0,0,0,29,0,3,,,0
garcija01,2014,NLDS1,SFN,NL,0,0,3,0,0,0,2,9,0,0,0,1,2,-,0,0,0,0,0,2,0,0,,,0
machije01,2014,NLDS1,SFN,NL,0,0,2,0,0,0,0,6,1,1,1,0,1,0.143,4.5,0,0,0,0,7,0,1,,,0
peavyja01,2014,NLDS1,SFN,NL,1,0,1,1,0,0,0,17,2,0,0,3,3,0.111,0,0,0,0,0,21,0,0,,,1
petityu01,2014,NLDS1,SFN,NL,1,0,1,0,0,0,0,18,1,0,0,3,7,22,0,1,0,0,0,22,0,0,,,0
romose01,2014,NLDS1,SFN,NL,0,0,3,0,0,0,0,9,2,0,0,0,2,11,0,0,0,0,0,11,0,0,,,0
strichu01,2014,NLDS1,SFN,NL,1,0,3,0,0,0,1,9,4,3,0,1,4,14,9,0,0,0,0,14,1,3,,,0
barreaa01,2014,NLDS1,WAS,NL,0,0,2,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,0,3,0,0,,,0
blevije01,2014,NLDS1,WAS,NL,0,0,3,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,10,0,0,,,0
clippty01,2014,NLDS1,WAS,NL,0,0,3,0,0,0,0,9,1,0,1,1,2,1,0,0,0,0,0,1,0,0,,,0
fistedo01,2014,NLDS1,WAS,NL,1,0,1,1,0,0,0,21,4,0,0,3,3,0,0,0,0,0,0,5,0,0,,,1
gonzagi01,2014,NLDS1,WAS,NL,0,0,1,1,0,0,0,12,4,0,0,1,1,0.2,0,0,0,0,0,11,0,2,,,1
roarkta01,2014,NLDS1,WAS,NL,0,1,2,0,0,0,0,8,3,1,0,0,3,12,3.38,0,0,0,0,12,1,1,,,0
stammcr01,2014,NLDS1,WAS,NL,0,0,2,0,0,0,0,12,3,1,0,0,2,13,2.25,0,0,0,0,13,0,1,,,0
storedr01,2014,NLDS1,WAS,NL,0,0,2,0,0,0,0,4,4,1,0,0,1,7,6.75,0,0,0,0,7,1,1,,,0
strasst01,2014,NLDS1,WAS,NL,0,1,1,1,0,0,0,15,8,1,1,1,2,25,1.8,0,0,1,0,25,0,2,,,1
zimmejo02,2014,NLDS1,WAS,NL,0,0,1,1,0,0,0,26,3,1,0,1,6,29,1.04,0,0,0,0,29,0,1,,,0
baezpe01,2014,NLDS2,LAN,NL,0,0,2,0,0,0,0,7,1,2,1,1,2,0.125,7.71,0,0,1,0,10,0,2,,,0
elbersc01,2014,NLDS2,LAN,NL,0,1,2,0,0,0,0,4,3,2,0,0,2,0.25,13.5,0,0,0,0,4,0,2,,,0
greinza01,2014,NLDS2,LAN,NL,0,0,1,1,0,0,0,21,2,0,0,2,7,0.087,0,0,1,1,0,26,0,0,,,0
howeljp01,2014,NLDS2,LAN,NL,0,0,3,0,0,0,0,4,5,2,1,0,0,0.714,13.5,0,0,0,0,8,1,2,,,1
janseke01,2014,NLDS2,LAN,NL,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,3,1,0,,,0
kershcl01,2014,NLDS2,LAN,NL,0,2,2,2,0,0,0,38,12,11,3,2,19,0.245,7.82,0,1,0,0,51,0,11,,,1
leagubr01,2014,NLDS2,LAN,NL,1,0,4,0,0,0,0,6,1,0,0,1,0,0.167,0,1,0,0,0,7,2,0,,,1
ryuhy01,2014,NLDS2,LAN,NL,0,0,1,1,0,0,0,18,5,1,0,1,4,23,1.5,0,0,0,0,23,0,1,,,1
wilsobr01,2014,NLDS2,LAN,NL,0,0,1,0,0,0,0,1,1,0,0,1,1,3,0,1,0,0,0,3,0,0,,,0
freemsa01,2014,NLDS2,SLN,NL,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,5,0,0,,,0
gonzama02,2014,NLDS2,SLN,NL,2,0,3,0,0,0,0,9,2,0,0,1,2,0.235,0,0,0,0,0,18,0,0,,,0
lynnla01,2014,NLDS2,SLN,NL,0,0,1,1,0,0,0,18,7,2,0,2,8,0.28,3,1,0,0,0,27,0,2,,,0
manesse01,2014,NLDS2,SLN,NL,0,0,2,0,0,0,0,3,1,0,0,0,1,0.333,0,0,0,0,0,3,0,0,,,0
martica04,2014,NLDS2,SLN,NL,0,0,1,0,0,0,0,4,0,1,0,1,1,0,6.75,0,0,0,0,5,0,1,,,0
millesh01,2014,NLDS2,SLN,NL,0,0,1,1,0,0,0,17,5,2,0,3,4,0.263,3.18,0,0,1,0,24,0,2,,,2
neshepa01,2014,NLDS2,SLN,NL,0,1,4,0,0,0,0,11,2,1,1,0,3,0.143,2.45,0,0,0,0,14,1,1,,,0
rosentr01,2014,NLDS2,SLN,NL,0,0,3,0,0,0,3,9,5,1,0,1,4,15,3,0,0,0,0,15,3,1,,,0
wainwad01,2014,NLDS2,SLN,NL,0,0,1,1,0,0,0,13,11,6,1,1,5,26,12.46,0,1,1,0,26,0,6,,,0
holdzjo01,2014,NLWC,PIT,NL,0,0,1,0,0,0,0,3,2,1,0,1,1,0.4,9,0,0,0,0,6,0,1,,,0
hugheja02,2014,NLWC,PIT,NL,0,0,1,0,0,0,0,3,3,2,0,1,1,0.5,18,0,0,0,0,7,0,2,,,0
lafrobo01,2014,NLWC,PIT,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,1
melanma01,2014,NLWC,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,,,0
volqued01,2014,NLWC,PIT,NL,0,1,1,1,0,0,0,15,5,5,1,3,3,0.25,9,0,0,0,0,23,0,5,,,0
wilsoju10,2014,NLWC,PIT,NL,0,0,1,0,0,0,0,1,1,0,0,1,1,0.5,0,0,1,0,0,3,0,0,,,0
bumgama01,2014,NLWC,SFN,NL,1,0,1,1,1,1,0,27,4,0,0,1,10,0.125,0,0,0,0,0,33,0,0,,,0
colliti01,2014,WS,KCA,AL,0,0,3,0,0,0,0,15,6,2,0,2,6,0,3.6,0,0,0,0,2,2,2,,,0
daviswa01,2014,WS,KCA,AL,0,0,4,0,0,0,0,15,3,0,0,0,10,0.286,0,0,1,0,0,23,2,1,,,0
duffyda01,2014,WS,KCA,AL,0,0,2,0,0,0,0,11,2,2,0,4,4,0.167,4.91,0,0,0,0,18,1,2,,,0
finnebr01,2014,WS,KCA,AL,0,1,2,0,0,0,0,5,5,5,0,2,1,0.182,27,0,0,0,0,17,0,5,,,0
herreke01,2014,WS,KCA,AL,1,0,4,0,0,0,0,20,5,2,0,5,6,0.217,2.7,0,0,0,0,28,0,2,,,2
hollagr01,2014,WS,KCA,AL,0,0,3,0,0,0,1,9,1,0,0,0,5,0.1,0,0,0,0,0,10,3,0,,,0
shielja02,2014,WS,KCA,AL,0,2,2,2,0,0,0,27,15,7,1,2,5,0.366,7,0,2,0,0,43,0,7,,,0
vargaja01,2014,WS,KCA,AL,0,0,1,1,0,0,0,12,6,3,0,2,3,0.333,6.75,0,1,0,0,20,0,3,,,0
ventuyo01,2014,WS,KCA,AL,1,0,2,2,0,0,0,37,11,2,1,5,6,0.239,1.46,0,0,0,0,51,0,2,,,1
bumgama01,2014,WS,SFN,NL,2,0,3,2,1,1,1,63,9,1,1,1,17,0.127,0.43,0,0,1,0,74,1,1,,,1
garcija01,2014,WS,SFN,NL,0,0,2,0,0,0,0,2,0,0,0,0,2,0.364,0,0,0,0,0,12,1,0,,,0
linceti01,2014,WS,SFN,NL,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,5,0,0,,,0
machije01,2014,WS,SFN,NL,0,0,3,0,0,0,0,10,6,3,0,2,3,0.375,8.1,0,0,0,0,18,0,3,,,0
peavyja01,2014,WS,SFN,NL,0,2,2,2,0,0,0,19,12,9,0,3,3,0.4,12.79,0,0,0,0,33,0,9,,,0
petityu01,2014,WS,SFN,NL,1,0,2,0,0,0,0,11,5,2,0,0,2,0.333,4.91,0,1,0,0,15,0,2,,,1
romose01,2014,WS,SFN,NL,0,0,2,0,0,0,0,7,2,0,0,0,4,0.222,0,0,0,0,0,9,0,0,,,0
strichu01,2014,WS,SFN,NL,0,0,4,0,0,0,0,12,4,3,2,1,3,0.267,6.75,0,1,0,0,16,2,3,,,1
anderbr04,2015,NLDS2,LAN,NL,0,1,1,1,0,0,0,9,7,6,1,0,3,0.438,18.0,0,0,0,0,16,0,6,0,0,0
arrieja01,2015,NLDS1,CHN,NL,1,0,1,1,0,0,0,17,5,4,1,2,9,0.227,6.35,0,0,1,0,25,0,4,0,0,0
arrieja01,2015,NLWC,CHN,NL,1,0,1,1,1,1,0,27,5,0,0,0,11,0.167,0.0,0,0,2,0,32,0,0,0,0,2
arrieja01,2015,NLCS,CHN,NL,0,1,1,1,0,0,0,15,4,4,1,2,8,0.211,7.2,1,0,0,0,21,0,4,0,0,0
avilalu01,2015,NLDS2,LAN,NL,0,0,2,0,0,0,0,4,0,0,0,0,2,0.0,0.0,0,0,0,0,4,1,0,0,0,0
baezpe01,2015,NLDS2,LAN,NL,0,0,2,0,0,0,0,1,2,3,0,2,1,0.667,81.0,0,0,0,0,5,0,3,0,0,0
bastaan01,2015,NLWC,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0,0,0,0,3,0,0,0,0,0
betande01,2015,ALWC,NYA,AL,0,0,1,0,0,0,0,5,1,1,0,1,4,0.167,5.4,0,0,0,0,7,0,1,0,0,0
broxtjo01,2015,NLDS1,SLN,NL,0,0,3,0,0,0,0,7,2,1,1,2,3,0.25,3.86,0,0,0,0,10,2,1,0,0,0
cahiltr01,2015,NLDS1,CHN,NL,1,0,3,0,0,0,0,8,4,1,0,0,6,0.333,3.38,0,0,0,0,12,0,1,0,0,0
cahiltr01,2015,NLCS,CHN,NL,0,1,3,0,0,0,0,8,3,1,0,0,2,0.273,3.38,0,1,0,0,12,1,1,1,0,0
cecilbr01,2015,ALDS2,TOR,AL,0,0,2,0,0,0,0,6,1,0,0,1,2,0.2,0.0,0,0,0,0,7,0,0,1,0,0
clippty01,2015,NLDS2,NYN,NL,0,0,2,0,0,0,0,5,2,1,0,0,0,0.286,5.4,0,0,0,0,7,0,1,0,0,0
clippty01,2015,NLCS,NYN,NL,0,0,3,0,0,0,0,9,4,2,1,0,2,0.308,6.0,0,0,0,0,13,0,2,0,0,0
clippty01,2015,WS,NYN,NL,0,1,3,0,0,0,0,6,1,2,0,3,2,0.143,9.0,0,1,0,0,10,0,2,0,0,0
colege01,2015,NLWC,PIT,NL,0,1,1,1,0,0,0,15,6,4,2,1,4,0.3,7.2,0,0,0,0,21,0,4,0,0,1
cuetojo01,2015,ALDS1,KCA,AL,1,0,2,2,0,0,0,42,9,6,2,3,13,0.18,3.86,0,0,0,0,53,0,6,0,0,1
cuetojo01,2015,ALCS,KCA,AL,0,1,1,1,0,0,0,6,6,8,1,4,2,0.5,36.0,0,0,1,0,17,0,8,0,0,0
cuetojo01,2015,WS,KCA,AL,1,0,1,1,1,0,0,27,2,1,0,3,4,0.071,1.0,0,0,0,0,31,0,1,0,0,1
daviswa01,2015,ALDS1,KCA,AL,0,0,3,0,0,0,2,12,1,0,0,1,5,0.083,0.0,0,0,0,0,13,3,0,0,0,0
daviswa01,2015,ALCS,KCA,AL,1,0,2,0,0,0,1,8,2,0,0,2,5,0.2,0.0,0,1,0,0,12,2,0,0,0,0
daviswa01,2015,WS,KCA,AL,0,0,3,0,0,0,1,12,3,0,0,0,8,0.214,0.0,0,0,0,0,14,2,0,0,0,0
degroja01,2015,NLDS2,NYN,NL,2,0,2,2,0,0,0,39,11,2,0,4,20,0.229,1.38,1,0,0,0,54,0,2,2,0,1
degroja01,2015,NLCS,NYN,NL,1,0,1,1,0,0,0,21,4,2,2,1,7,0.16,2.57,0,0,0,0,26,0,2,0,0,0
degroja01,2015,WS,NYN,NL,0,1,1,1,0,0,0,15,6,4,0,3,2,0.273,7.2,0,0,0,0,25,0,4,0,0,0
diekmja01,2015,ALDS2,TEX,AL,0,0,4,0,0,0,0,18,2,1,0,0,5,0.105,1.5,0,0,0,0,19,1,1,0,0,0
duffyda01,2015,ALDS1,KCA,AL,0,0,1,0,0,0,0,2,1,1,1,0,0,0.333,13.5,0,0,0,0,3,0,1,0,0,0
duffyda01,2015,ALCS,KCA,AL,1,0,2,0,0,0,0,9,4,2,0,0,6,0.333,6.0,0,0,0,0,12,1,2,0,0,0
duffyda01,2015,WS,KCA,AL,0,0,3,0,0,0,0,7,2,1,1,0,3,0.25,3.86,0,0,0,0,8,0,1,0,0,0
dysonsa01,2015,ALDS2,TEX,AL,0,0,4,0,0,0,1,11,6,1,1,1,2,0.353,2.45,1,0,0,0,18,1,1,0,0,0
estrama01,2015,ALDS2,TOR,AL,1,0,1,1,0,0,0,19,5,1,0,0,4,0.208,1.42,0,0,0,0,24,0,1,0,0,0
estrama01,2015,ALCS,TOR,AL,1,1,2,2,0,0,0,39,9,4,2,1,11,0.188,2.77,0,0,0,0,49,0,4,0,0,1
familje01,2015,NLDS2,NYN,NL,0,0,4,0,0,0,2,16,0,0,0,0,3,0.0,0.0,0,0,0,0,16,4,0,0,0,0
familje01,2015,NLCS,NYN,NL,0,0,4,0,0,0,3,13,2,0,0,2,3,0.133,0.0,0,0,0,0,17,4,0,0,0,0
familje01,2015,WS,NYN,NL,0,0,4,0,0,0,0,15,3,1,1,0,3,0.167,1.8,0,0,0,0,18,1,2,0,0,1
fieldjo03,2015,ALDS1,HOU,AL,0,0,2,0,0,0,0,5,1,2,1,2,4,0.167,10.8,0,0,0,0,8,1,2,0,0,0
fiersmi01,2015,ALDS1,HOU,AL,0,0,1,0,0,0,0,3,1,1,0,0,0,0.5,9.0,0,0,0,0,4,0,1,1,1,0
gallayo01,2015,ALDS2,TEX,AL,1,0,1,1,0,0,0,15,4,2,0,1,1,0.211,3.6,0,0,0,0,20,0,2,0,0,0
garcija02,2015,NLDS1,SLN,NL,0,1,1,1,0,0,0,6,4,0,1,1,2,0.444,0.0,0,0,0,0,12,0,5,2,0,0
garciyi01,2015,NLDS2,LAN,NL,0,0,1,0,0,0,0,3,0,0,0,1,3,0.0,0.0,0,0,0,0,4,0,0,0,0,0
gilmase01,2015,WS,NYN,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,0
goedder01,2015,NLDS2,NYN,NL,0,0,1,0,0,0,0,0,4,3,1,0,0,1.0,inf,0,0,0,0,4,0,3,0,0,0
gonzach01,2015,ALDS2,TEX,AL,0,0,1,0,0,0,0,5,2,1,1,2,0,0.333,5.4,0,0,0,0,8,0,1,0,0,1
gregelu01,2015,ALDS1,HOU,AL,0,0,3,0,0,0,2,9,2,1,1,2,4,0.182,3.0,0,0,1,0,14,2,1,0,0,0
gregelu01,2015,ALWC,HOU,AL,0,0,1,0,0,0,1,3,0,0,0,0,2,0.0,0.0,0,0,0,0,3,1,0,0,0,0
greinza01,2015,NLDS2,LAN,NL,1,1,2,2,0,0,0,41,11,5,3,1,17,0.229,3.29,0,0,0,0,50,0,5,0,1,2
grimmju01,2015,NLDS1,CHN,NL,0,0,1,0,0,0,0,3,0,0,0,0,3,0.0,0.0,0,0,0,0,4,0,0,0,0,0
grimmju01,2015,NLCS,CHN,NL,0,0,2,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0,0,0,0,4,0,0,0,0,0
hamelco01,2015,ALDS2,TEX,AL,0,1,2,2,0,0,0,40,10,4,2,2,14,0.192,2.7,1,0,0,0,55,0,9,1,0,1
hammeja01,2015,NLDS1,CHN,NL,0,0,1,1,0,0,0,9,3,2,1,3,2,0.273,6.0,0,0,0,0,14,0,2,0,0,0
hammeja01,2015,NLCS,CHN,NL,0,1,1,1,0,0,0,4,4,5,2,2,1,0.5,33.75,0,0,1,0,11,0,5,0,0,0
harriwi02,2015,ALDS1,HOU,AL,0,1,3,0,0,0,0,6,8,4,0,0,2,0.615,18.0,0,0,0,0,13,0,5,0,0,0
harriwi02,2015,ALWC,HOU,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0,0
harvema01,2015,NLDS2,NYN,NL,1,0,1,1,0,0,0,15,7,2,0,2,7,0.318,3.6,0,0,0,0,24,0,3,0,0,0
harvema01,2015,NLCS,NYN,NL,1,0,1,1,0,0,0,23,4,2,1,2,9,0.154,2.35,1,0,1,0,29,0,2,0,0,0
harvema01,2015,WS,NYN,NL,0,0,2,2,0,0,0,42,10,5,1,4,11,0.196,3.21,0,0,0,0,56,0,5,0,1,1
hatchch02,2015,NLDS2,LAN,NL,0,0,4,0,0,0,0,11,0,0,0,1,5,0.0,0.0,0,0,0,0,12,1,0,0,0,0
hendrky01,2015,NLDS1,CHN,NL,0,0,1,1,0,0,0,14,4,3,3,0,7,0.222,5.79,0,0,0,0,18,0,3,0,0,0
hendrky01,2015,NLCS,CHN,NL,0,0,1,1,0,0,0,12,5,2,1,1,4,0.312,4.5,0,0,0,0,17,0,2,0,0,1
hendrli01,2015,ALDS2,TOR,AL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0,0,0,0,2,1,0,0,0,0
hendrli01,2015,ALCS,TOR,AL,0,0,2,0,0,0,0,14,4,3,0,0,2,0.267,5.79,0,0,0,0,16,0,3,0,1,0
herreke01,2015,ALDS1,KCA,AL,1,0,3,0,0,0,0,9,2,1,0,2,6,0.182,3.0,0,0,0,0,13,0,1,0,0,0
