playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
davieky01,2005,1,ATL,NL,7,6,21,14,0,0,0,263,98,48,8,49,62,0.28,4.93,5,4,1,0,403,2,51,3,0,
davisja02,2005,1,CLE,AL,4,2,11,4,0,0,0,121,44,21,4,20,32,0.282,4.69,0,2,3,0,182,2,22,0,3,
delarjo01,2005,1,MIL,NL,2,2,38,0,0,0,0,127,48,21,1,38,42,0.289,4.46,4,6,0,0,208,13,23,2,2,
delcama01,2005,1,BOS,AL,0,0,10,0,0,0,0,27,8,3,0,7,9,0.242,3,0,0,1,0,41,2,3,0,0,
demarch01,2005,1,KCA,AL,1,0,8,0,0,0,0,27,14,9,3,5,11,0.359,9,0,1,0,0,44,5,10,0,0,
devinjo01,2005,1,ATL,NL,0,1,5,0,0,0,0,15,6,7,2,5,3,0.286,12.6,1,0,0,0,26,1,7,0,0,
dominju01,2005,1,TEX,AL,4,6,22,10,0,0,0,211,78,33,11,25,45,0.277,4.22,0,2,2,0,312,3,37,1,2,
dukeza01,2005,1,PIT,NL,8,2,14,14,0,0,0,254,79,17,3,23,58,0.253,1.81,2,1,2,0,341,0,20,3,1,
esposmi01,2005,1,COL,NL,0,2,3,3,0,0,0,44,21,11,3,9,5,0.333,6.75,1,0,0,0,73,0,11,1,0,
evelada01,2005,1,MIL,NL,1,1,27,0,0,0,1,95,40,21,2,18,23,0.317,5.97,3,1,1,0,146,3,21,0,1,
feldmsc01,2005,1,TEX,AL,0,1,8,0,0,0,0,28,9,1,0,2,4,0.257,0.96,1,0,0,0,37,3,1,0,0,
floydga01,2005,1,PHI,NL,1,2,7,4,0,0,0,78,30,29,5,16,17,0.283,10.04,2,2,3,0,127,0,31,1,1,
foppeje01,2005,1,SFN,NL,0,0,3,2,0,0,0,31,11,6,2,13,6,0.297,5.23,0,0,1,1,53,0,7,0,2,
francje01,2005,1,COL,NL,14,12,33,33,0,0,0,551,228,116,26,70,128,0.311,5.68,5,2,8,0,828,0,119,6,10,
garcija01,2005,1,OAK,AL,0,0,3,0,0,0,0,9,2,1,0,1,1,0.182,3,0,1,0,0,12,3,1,0,0,
gaudich01,2005,1,TOR,AL,1,3,5,3,0,0,0,39,31,19,6,6,12,0.47,13.15,0,0,1,0,74,0,19,0,1,
germafr01,2005,1,DET,AL,4,0,58,0,0,0,1,177,63,24,7,34,38,0.284,3.66,4,4,7,1,270,19,26,2,5,
gobblji01,2005,1,KCA,AL,1,1,28,4,0,0,0,161,64,34,9,30,38,0.299,5.7,4,2,1,0,249,11,34,3,1,
gonzaed01,2005,1,ARI,NL,0,0,1,0,0,0,0,1,2,4,1,2,1,0.667,108,0,1,0,0,5,0,4,0,0,
gorzeto01,2005,1,PIT,NL,0,1,3,1,0,0,0,18,10,8,1,3,3,0.357,12,0,0,0,0,32,0,8,1,0,
goslimi01,2005,1,ARI,NL,0,3,13,5,0,0,0,97,40,16,2,19,14,0.301,4.45,2,0,0,0,154,5,20,2,0,
greinza01,2005,1,KCA,AL,5,17,33,33,2,0,0,549,233,118,23,53,114,0.309,5.8,0,4,13,2,829,0,125,4,4,
halsebr01,2005,1,ARI,NL,8,12,28,26,0,0,0,480,191,82,20,39,82,0.3,4.61,3,2,9,1,700,1,101,11,5,
hansecr01,2005,1,BOS,AL,0,0,4,0,0,0,0,9,6,2,1,1,3,0.429,6,0,0,0,0,16,1,2,0,1,
harderi01,2005,1,OAK,AL,10,5,22,19,2,1,0,384,93,36,7,43,121,0.201,2.53,0,6,2,0,514,0,42,4,2,
harenda01,2005,1,OAK,AL,14,12,34,34,3,0,0,651,212,90,26,53,163,0.255,3.73,5,6,6,0,897,0,101,3,5,
hennebr01,2005,1,SFN,NL,5,8,21,21,0,0,0,355,127,61,15,52,64,0.276,4.64,3,3,4,1,521,0,63,2,3,
hennse01,2005,1,NYA,AL,0,3,3,3,0,0,0,34,18,14,3,11,3,0.36,11.12,0,0,0,0,61,0,16,0,0,
hernafe02,2005,1,SEA,AL,4,4,12,12,0,0,0,253,61,25,5,23,77,0.203,2.67,0,3,2,0,328,0,26,1,2,
hillri01,2005,1,CHN,NL,0,2,10,4,0,0,0,71,25,24,3,17,21,0.26,9.13,1,0,1,0,115,1,24,1,0,
howeljp01,2005,1,KCA,AL,3,5,15,15,0,0,0,218,73,50,9,39,54,0.264,6.19,0,7,6,0,328,0,55,3,3,
jacksed01,2005,1,LAN,NL,2,2,7,6,0,0,0,86,31,20,2,17,13,0.272,6.28,0,2,1,1,134,0,22,0,2,
jamesch03,2005,1,ATL,NL,0,0,2,0,0,0,0,17,4,1,0,3,5,0.2,1.59,0,1,0,0,23,0,1,0,0,
jenksbo01,2005,1,CHA,AL,1,1,32,0,0,0,6,118,34,12,3,15,50,0.225,2.75,3,4,1,0,168,18,15,1,0,
johnsjo09,2005,1,FLO,NL,0,0,4,1,0,0,0,37,11,5,0,10,10,0.256,3.65,0,0,1,0,55,0,5,1,0,
johnsty01,2005,1,SLN,NL,0,0,5,0,0,0,0,8,3,0,0,3,4,0.3,0,0,0,0,0,13,1,0,0,0,
kazmisc01,2005,1,TBA,AL,10,9,32,32,0,0,0,558,172,78,12,100,174,0.248,3.77,3,7,10,1,818,0,90,6,9,
kensilo01,2005,1,FLO,NL,0,0,3,0,0,0,0,17,11,7,2,3,4,0.407,11.12,0,0,0,0,31,0,7,0,1,
koronjo01,2005,1,CHN,NL,1,2,4,3,0,0,0,47,19,13,2,8,10,0.284,7.47,0,1,0,2,76,1,13,1,0,
kuoho01,2005,1,LAN,NL,0,1,9,0,0,0,0,16,5,4,1,5,10,0.238,6.75,1,0,0,1,26,0,4,0,0,
leagubr01,2005,1,TOR,AL,1,0,20,0,0,0,0,107,42,26,8,20,17,0.302,6.56,1,5,2,0,162,4,27,0,1,
ledezwi01,2005,1,DET,AL,2,4,10,10,0,0,0,149,61,39,10,24,30,0.303,7.07,0,2,2,2,234,0,46,3,4,
lerewan01,2005,1,ATL,NL,0,0,7,0,0,0,0,24,9,5,1,5,5,0.29,5.63,2,0,0,0,37,4,5,1,0,
liriafr01,2005,1,MIN,AL,1,2,6,4,0,0,0,71,19,15,4,7,33,0.221,5.7,0,0,0,0,93,2,15,0,0,
liriape01,2005,1,PHI,NL,0,0,5,0,0,0,0,23,10,9,3,6,6,0.313,10.57,0,0,1,0,40,4,11,1,0,
loeka01,2005,1,TEX,AL,9,6,48,8,0,0,1,276,89,35,7,31,45,0.252,3.42,6,2,2,0,392,13,43,5,1,
lowryno01,2005,1,SFN,NL,13,13,33,33,0,0,0,614,193,86,21,76,172,0.249,3.78,1,2,7,0,875,0,92,13,3,
madsory01,2005,1,PHI,NL,6,5,78,0,0,0,0,261,84,40,11,25,79,0.259,4.14,6,6,6,1,365,10,44,5,5,
maholpa01,2005,1,PIT,NL,3,1,6,6,0,0,0,124,31,10,2,17,26,0.209,2.18,0,0,3,0,168,0,10,0,0,
mainejo01,2005,1,BAL,AL,2,3,10,8,0,0,0,120,39,28,8,24,24,0.248,6.3,0,0,1,1,184,1,30,0,2,
majewga01,2005,1,WAS,NL,4,4,79,0,0,0,1,258,80,28,2,37,50,0.248,2.93,6,1,7,0,376,24,32,5,4,
marcush01,2005,1,TOR,AL,0,0,5,0,0,0,0,24,6,0,0,4,4,0.214,0,0,0,0,0,32,3,0,0,0,
mcbrima01,2005,1,ATL,NL,1,0,23,0,0,0,1,42,18,9,0,7,22,0.305,5.79,0,2,0,0,68,4,11,1,1,
mccarbr01,2005,1,CHA,AL,3,2,12,10,0,0,0,201,62,30,13,17,48,0.242,4.03,0,1,2,1,277,0,30,1,1,
mccluse01,2005,1,TBA,AL,7,11,34,17,0,0,0,328,106,80,20,62,92,0.249,6.59,1,6,7,0,500,3,85,0,5,
mcgowdu01,2005,1,TOR,AL,1,3,13,7,0,0,0,136,49,32,7,17,34,0.277,6.35,0,7,7,0,205,2,34,0,4,
meddebr01,2005,1,ARI,NL,4,1,27,0,0,0,0,91,21,6,2,11,31,0.194,1.78,0,1,1,0,122,10,6,0,2,
meredcl01,2005,1,BOS,AL,0,0,3,0,0,0,0,7,6,7,1,4,0,0.462,27,0,1,1,0,18,0,7,0,0,
messera01,2005,1,FLO,NL,0,0,29,0,0,0,0,111,39,22,5,30,29,0.273,5.35,7,1,0,0,178,8,22,2,3,
mitrese01,2005,1,CHN,NL,2,5,21,7,1,1,0,181,62,36,11,23,37,0.261,5.37,2,5,3,0,268,7,37,1,3,
muntesc01,2005,1,SFN,NL,2,0,45,0,0,0,0,116,40,11,1,12,11,0.28,2.56,1,1,1,0,159,7,15,2,1,
myersbr01,2005,1,PHI,NL,13,8,34,34,2,0,0,646,193,89,31,68,208,0.237,3.72,2,4,11,4,905,0,94,9,3,
nageocl01,2005,1,SEA,AL,0,0,3,0,0,0,0,12,6,3,0,1,1,0.353,6.75,0,0,1,0,19,0,3,0,0,
nippedu01,2005,1,ARI,NL,1,0,3,3,0,0,0,44,10,9,1,13,11,0.185,5.52,0,1,1,0,68,0,9,0,0,
nunezle01,2005,1,KCA,AL,3,2,41,0,0,0,0,161,73,45,9,18,32,0.329,7.55,2,1,3,0,246,10,45,1,2,
olsensc01,2005,1,FLO,NL,1,1,5,4,0,0,0,61,21,9,5,10,21,0.259,3.98,0,1,0,0,91,0,13,0,0,
orvelch01,2005,1,TBA,AL,3,3,37,0,0,0,1,150,47,20,4,23,43,0.246,3.6,2,0,1,0,220,9,26,1,4,
osorifr01,2005,1,LAN,NL,0,2,24,0,0,0,0,89,28,13,3,8,15,0.259,3.94,0,0,3,0,122,6,14,3,0,
papeljo01,2005,1,BOS,AL,3,1,17,3,0,0,0,102,33,10,4,17,34,0.26,2.65,2,1,3,0,148,4,11,1,0,
peavyja01,2005,1,SDN,NL,13,7,30,30,3,3,0,609,162,65,18,50,216,0.217,2.88,3,3,7,1,812,0,70,4,5,
pennha01,2005,1,BAL,AL,3,2,8,8,0,0,0,115,46,27,6,21,18,0.295,6.34,3,3,0,1,178,0,30,1,0,
perezol01,2005,1,PIT,NL,7,5,20,20,0,0,0,309,102,67,23,70,97,0.264,5.85,1,3,6,0,471,0,68,5,4,
priorma01,2005,1,CHN,NL,11,7,27,27,1,0,0,500,143,68,25,59,188,0.227,3.67,2,4,4,1,701,0,73,5,3,
ramirel01,2005,1,CIN,NL,0,3,6,4,0,0,0,67,33,21,5,10,9,0.344,8.46,2,2,2,0,110,1,22,2,0,
rasneda01,2005,1,WAS,NL,0,1,5,1,0,0,0,22,5,3,0,2,4,0.192,3.68,1,0,2,0,31,1,3,1,0,
raych01,2005,1,BAL,AL,1,3,41,0,0,0,0,122,34,12,5,18,43,0.222,2.66,3,0,1,1,174,8,15,1,1,
resopch01,2005,1,FLO,NL,2,0,15,0,0,0,0,51,22,16,1,9,15,0.324,8.47,0,3,1,0,80,6,16,0,2,
reyesan01,2005,1,SLN,NL,1,1,4,1,0,0,0,40,6,4,2,4,12,0.133,2.7,1,2,0,0,51,0,4,1,1,
ringro01,2005,1,NYN,NL,0,2,15,0,0,0,0,32,10,6,0,10,8,0.25,5.06,1,0,0,0,51,2,6,1,0,
rodrifr03,2005,1,LAA,AL,2,5,66,0,0,0,45,202,45,20,7,32,91,0.184,2.67,3,8,0,0,279,58,20,1,1,
rupejo01,2005,1,TEX,AL,1,0,4,1,0,0,0,29,7,3,0,4,6,0.219,2.79,0,1,2,0,39,1,4,1,0,
sabatcc01,2005,1,CLE,AL,15,10,31,31,1,0,0,590,185,88,19,62,161,0.248,4.03,1,7,7,0,823,0,92,6,3,
santaer01,2005,1,LAA,AL,12,8,23,23,1,1,0,401,139,69,17,47,99,0.266,4.65,2,4,8,0,583,0,73,1,4,
saundjo01,2005,1,LAA,AL,0,0,2,2,0,0,0,28,10,8,3,4,4,0.27,7.71,0,1,0,0,41,0,8,0,0,
schmost01,2005,1,LAN,NL,2,2,48,0,0,0,3,140,47,26,4,22,29,0.275,5.01,2,0,3,1,205,14,29,5,4,
siscoan01,2005,1,KCA,AL,2,5,67,0,0,0,0,226,68,26,6,42,76,0.243,3.11,4,2,2,0,329,13,27,2,3,
snellia01,2005,1,PIT,NL,1,2,15,5,0,0,0,126,43,24,5,24,34,0.267,5.14,3,4,1,0,189,2,25,2,1,
staufti01,2005,1,SDN,NL,3,6,15,14,0,0,0,243,92,48,10,29,49,0.286,5.33,0,0,2,0,355,0,50,2,0,
streehu01,2005,1,OAK,AL,5,1,67,0,0,0,23,235,53,15,3,26,72,0.194,1.72,4,1,2,0,306,47,17,3,2,
tadanka01,2005,1,CLE,AL,0,0,1,0,0,0,0,12,4,1,0,0,1,0.25,2.25,0,0,0,0,16,1,1,0,0,
tejedro01,2005,1,PHI,NL,4,3,26,13,0,0,0,257,67,34,5,51,72,0.218,3.57,4,3,8,1,371,5,36,3,2,
thompbr01,2005,1,SLN,NL,4,0,40,0,0,0,1,165,46,18,5,15,29,0.227,2.95,2,0,4,0,225,8,22,3,0,
thompde01,2005,1,LAN,NL,0,0,4,3,0,0,0,54,16,7,0,10,13,0.258,3.5,1,0,0,0,74,0,7,1,1,
tsaoch01,2005,1,COL,NL,1,0,10,0,0,0,3,33,16,8,3,5,4,0.333,6.55,1,1,1,0,56,9,8,1,1,
vanbuje01,2005,1,CHN,NL,0,2,6,0,0,0,0,18,2,2,0,9,3,0.118,3,2,0,0,0,27,1,2,1,0,
vargaja01,2005,1,FLO,NL,5,5,17,13,1,0,0,221,71,33,4,31,59,0.249,4.03,4,0,4,0,325,0,34,4,1,
verlaju01,2005,1,DET,AL,0,2,2,2,0,0,0,34,15,9,1,5,7,0.313,7.15,0,1,1,0,54,0,9,0,0,
villaos01,2005,1,ARI,NL,2,0,11,0,0,0,0,41,11,8,2,6,5,0.234,5.27,2,0,1,0,57,0,8,2,1,
volqued01,2005,1,TEX,AL,0,4,6,3,0,0,0,38,25,20,3,10,11,0.403,14.21,0,0,2,0,75,0,22,0,1,
waechdo01,2005,1,TBA,AL,5,12,29,25,0,0,0,471,191,98,29,38,87,0.297,5.62,5,4,3,2,692,3,109,4,4,
wagnery01,2005,1,CIN,NL,3,2,42,0,0,0,0,137,56,31,4,17,39,0.303,6.11,1,2,4,0,210,8,33,1,3,
wainwad01,2005,1,SLN,NL,0,0,2,0,0,0,0,6,2,3,1,1,0,0.25,13.5,0,0,0,0,9,1,3,0,0,
wangch01,2005,1,NYA,AL,8,5,18,17,0,0,0,349,113,52,9,32,47,0.256,4.02,3,3,6,0,486,0,58,3,4,
willido03,2005,1,FLO,NL,22,10,34,34,7,5,0,709,213,69,11,55,170,0.243,2.63,3,2,8,1,960,0,79,14,5,
willije02,2005,1,SFN,NL,0,2,4,3,0,0,0,50,21,12,2,4,11,0.313,6.48,1,0,1,0,73,0,12,1,0,
willije02,2005,2,CHN,NL,6,8,18,17,0,0,0,318,98,46,12,45,59,0.253,3.91,0,2,9,0,459,0,50,10,8,
wilsocj01,2005,1,TEX,AL,1,7,24,6,0,0,1,144,63,37,5,18,30,0.32,6.94,1,4,2,1,220,5,39,1,2,
woodmi01,2005,1,KCA,AL,5,8,47,10,0,0,2,345,129,57,18,52,60,0.287,4.46,5,7,8,0,520,10,66,5,5,
woodsja01,2005,1,LAA,AL,1,1,28,0,0,0,0,83,30,14,7,8,20,0.27,4.55,0,2,2,0,122,10,18,1,0,
zambrca01,2005,1,CHN,NL,14,6,33,33,2,0,0,670,170,81,21,86,202,0.212,3.26,3,7,8,0,909,0,88,9,5,
aardsda01,2006,1,CHN,NL,3,0,45,0,0,0,0,159,41,24,9,28,49,0.214,4.08,0,1,1,0,225,9,25,1,3,
accarje01,2006,1,SFN,NL,1,3,38,0,0,0,3,121,38,22,2,11,40,0.247,4.91,3,2,1,0,170,16,23,0,4,
accarje01,2006,2,TOR,AL,1,1,27,0,0,0,0,86,38,19,5,9,14,0.325,5.97,2,2,0,1,127,11,19,1,0,
alberma01,2006,1,HOU,NL,0,2,4,2,0,0,0,45,17,10,1,7,11,0.298,6,0,0,0,0,66,0,10,2,0,
alvarab01,2006,1,BOS,AL,0,0,1,0,0,0,0,9,5,4,2,2,2,0.385,12,0,0,0,0,15,0,4,0,0,
asencmi01,2006,1,COL,NL,1,0,3,1,0,0,0,23,9,4,1,4,7,0.281,4.7,0,0,1,0,37,0,8,0,0,
baekch01,2006,1,SEA,AL,4,1,6,6,0,0,0,103,26,14,6,13,23,0.208,3.67,0,1,2,0,140,0,15,0,0,
bakersc02,2006,1,MIN,AL,5,8,16,16,0,0,0,250,114,59,17,16,62,0.324,6.37,1,0,3,0,377,0,63,2,4,
bannibr01,2006,1,NYN,NL,2,1,8,6,0,0,0,114,34,18,4,22,19,0.239,4.26,2,2,2,0,171,1,18,1,4,
bautide01,2006,1,KCA,AL,0,2,8,7,0,0,0,105,38,22,5,17,22,0.277,5.66,0,5,4,0,161,0,24,1,2,
bautide01,2006,2,COL,NL,0,1,4,1,0,0,0,20,9,4,0,4,5,0.31,5.4,0,0,0,0,33,3,10,0,0,
baylijo01,2006,1,PIT,NL,1,1,11,0,0,0,0,44,13,7,1,11,15,0.241,4.3,2,2,1,0,69,5,7,2,1,
beamtj01,2006,1,NYA,AL,2,0,20,0,0,0,0,54,26,17,5,6,12,0.338,8.5,2,1,2,1,85,5,17,0,0,
beckejo02,2006,1,BOS,AL,16,11,33,33,0,0,0,614,191,114,36,74,158,0.245,5.01,1,11,10,1,869,0,120,2,3,
belisma01,2006,1,CIN,NL,2,0,30,2,0,0,0,120,43,16,5,19,26,0.277,3.6,1,3,3,0,180,5,18,1,2,
bergmja01,2006,1,WAS,NL,0,2,29,6,0,0,0,194,81,48,12,27,54,0.312,6.68,6,3,6,0,303,7,49,6,4,
billich01,2006,1,LAN,NL,7,4,18,16,0,0,0,270,92,38,7,58,59,0.272,3.8,3,5,3,0,403,0,43,4,0,
birkiku01,2006,1,BAL,AL,5,2,35,0,0,0,0,93,25,17,4,16,27,0.221,4.94,0,3,3,0,136,4,19,2,2,
blantjo01,2006,1,OAK,AL,16,12,32,31,1,1,0,583,241,104,17,58,107,0.309,4.82,4,3,5,0,856,0,111,3,9,
bondeje01,2006,1,DET,AL,14,8,34,34,0,0,0,642,214,97,18,64,202,0.259,4.08,7,3,3,1,903,0,104,3,6,
bonsebo01,2006,1,MIN,AL,7,6,18,18,0,0,0,301,104,47,18,24,84,0.267,4.22,0,2,1,0,419,0,50,2,2,
boyerbl01,2006,1,ATL,NL,0,0,2,0,0,0,0,2,4,3,0,1,0,0.667,40.5,0,0,0,0,7,0,3,0,0,
braunry01,2006,1,KCA,AL,0,1,9,0,0,0,0,32,13,8,2,3,6,0.317,6.75,0,0,0,0,46,2,8,1,1,
braybi01,2006,1,WAS,NL,1,1,19,0,0,0,0,69,24,10,2,9,16,0.273,3.91,2,0,1,0,100,4,11,1,1,
braybi01,2006,2,CIN,NL,2,1,29,0,0,0,2,83,33,13,3,9,23,0.292,4.23,1,0,0,0,123,6,16,1,0,
brazede01,2006,1,SDN,NL,0,2,9,2,0,0,0,54,28,24,6,9,9,0.354,12,1,1,0,0,91,3,25,1,2,
brazoyh01,2006,1,LAN,NL,0,0,5,0,0,0,0,15,7,3,0,2,4,0.35,5.4,0,1,0,0,23,2,3,0,1,
breslcr01,2006,1,BOS,AL,0,2,13,0,0,0,0,36,12,5,0,6,12,0.261,3.75,1,2,1,1,55,3,5,0,2,
brittch01,2006,1,BAL,AL,0,2,52,0,0,0,1,161,46,20,4,17,41,0.228,3.35,3,0,0,0,221,12,22,1,1,
brownan01,2006,1,CLE,AL,0,0,9,0,0,0,0,30,6,4,0,8,7,0.171,3.6,1,1,1,0,44,4,4,0,0,
broxtjo01,2006,1,LAN,NL,4,1,68,0,0,0,3,229,61,22,7,33,97,0.216,2.59,6,7,1,0,320,20,25,3,1,
brunebr01,2006,1,NYA,AL,1,1,19,0,0,0,0,62,14,2,1,15,25,0.189,0.87,0,2,1,0,90,2,2,0,0,
buchhta01,2006,1,HOU,NL,6,10,22,19,1,1,0,339,107,74,21,34,77,0.248,5.89,4,5,3,0,479,1,80,5,6,
burgoam01,2006,1,KCA,AL,4,5,68,1,0,0,18,220,83,45,16,37,72,0.288,5.52,4,11,6,3,336,41,49,1,4,
burrebr01,2006,1,BAL,AL,0,0,11,0,0,0,0,24,6,2,1,1,6,0.2,2.25,0,0,0,0,31,2,2,0,0,
cabreda01,2006,1,BAL,AL,9,10,26,26,2,1,0,444,130,78,11,104,157,0.241,4.74,1,17,5,1,662,0,82,5,8,
cabrefe01,2006,1,CLE,AL,3,3,51,0,0,0,0,182,53,35,12,32,71,0.243,5.19,2,5,1,0,256,20,36,1,4,
cainma01,2006,1,SFN,NL,13,12,32,31,1,1,0,572,157,88,18,87,179,0.222,4.15,1,9,6,2,818,1,93,11,6,
campbbr02,2006,1,WAS,NL,0,0,4,0,0,0,0,13,4,5,1,2,4,0.25,10.38,0,0,1,0,19,2,5,0,0,
capeljo01,2006,1,MIL,NL,4,2,61,0,0,0,0,215,65,35,11,31,58,0.244,4.4,7,3,3,0,310,12,37,8,2,
cappsma01,2006,1,PIT,NL,9,1,85,0,0,0,1,242,81,34,12,12,56,0.266,3.79,5,4,3,0,329,15,37,8,2,
carmofa01,2006,1,CLE,AL,1,10,38,7,0,0,0,224,88,45,9,31,58,0.297,5.42,3,3,7,1,340,12,46,2,4,
castrfa01,2006,1,TEX,AL,0,0,4,0,0,0,0,25,6,4,0,7,5,0.2,4.32,0,0,0,0,37,2,5,0,0,
castrfa01,2006,2,PHI,NL,0,1,16,0,0,0,1,70,12,4,1,6,13,0.158,1.54,0,0,2,1,88,9,4,2,2,
chacigu01,2006,1,TOR,AL,9,4,17,17,0,0,0,262,90,49,19,38,47,0.266,5.05,2,0,6,0,384,0,51,2,0,
chicktr01,2006,1,SEA,AL,0,0,3,0,0,0,0,15,7,7,0,10,2,0.333,12.6,0,0,0,0,31,0,7,0,0,
coffeto01,2006,1,CIN,NL,6,7,81,0,0,0,8,234,85,31,7,27,60,0.274,3.58,5,4,2,0,340,28,34,0,1,
corcoro01,2006,1,WAS,NL,0,1,6,0,0,0,0,17,12,7,1,4,6,0.414,11.12,0,0,0,0,34,2,8,0,1,
cordech01,2006,1,WAS,NL,7,4,68,0,0,0,29,220,59,26,13,22,69,0.215,3.19,5,0,3,0,307,59,27,6,2,
cormila01,2006,1,ATL,NL,4,5,29,9,0,0,0,221,90,40,8,39,43,0.314,4.89,7,2,2,0,333,5,44,1,4,
corpama01,2006,1,COL,NL,1,2,35,0,0,0,0,97,36,13,3,8,27,0.286,3.62,1,2,2,0,136,3,13,0,0,
correke01,2006,1,SFN,NL,2,0,48,0,0,0,0,209,64,27,5,22,57,0.242,3.49,0,0,3,0,295,9,27,1,4,
cottsne01,2006,1,CHA,AL,1,2,70,0,0,0,1,162,64,31,12,24,43,0.291,5.17,6,3,3,0,251,14,33,3,1,
crainje01,2006,1,MIN,AL,4,5,68,0,0,0,1,230,79,30,6,18,60,0.262,3.52,2,1,2,0,325,24,31,1,2,
crucefr01,2006,1,SEA,AL,0,0,4,1,0,0,0,20,10,8,2,6,2,0.37,10.8,0,1,0,0,34,1,8,0,1,
daiglca01,2006,1,ARI,NL,0,0,10,0,0,0,0,37,14,5,1,6,7,0.311,3.65,0,0,0,0,52,1,5,0,1,
davieky01,2006,1,ATL,NL,3,7,14,14,1,0,0,190,90,59,14,33,51,0.332,8.38,0,3,3,0,312,0,60,3,2,
davisja02,2006,1,CLE,AL,3,2,39,0,0,0,1,166,67,23,1,14,37,0.302,3.74,2,3,3,0,246,10,28,3,4,
delarjo01,2006,1,MIL,NL,2,2,18,3,0,0,0,91,32,29,4,22,31,0.269,8.6,1,4,1,0,146,4,30,1,3,
delarjo01,2006,2,KCA,AL,3,4,10,10,0,0,0,146,49,28,10,32,36,0.263,5.18,0,2,1,1,221,0,29,1,1,
delcama01,2006,1,BOS,AL,2,0,50,0,0,0,0,160,68,30,2,17,45,0.309,5.06,2,0,2,0,243,11,32,3,1,
demarch01,2006,1,MIL,NL,0,1,10,0,0,0,0,41,10,9,4,9,11,0.2,5.93,0,0,2,0,63,4,11,2,0,
devinjo01,2006,1,ATL,NL,0,0,10,0,0,0,0,19,8,7,1,9,10,0.308,9.95,1,4,1,1,36,1,7,0,0,
diazjo01,2006,1,KCA,AL,0,0,4,0,0,0,0,20,10,8,2,8,3,0.345,10.8,0,2,1,0,38,1,8,0,0,
dukeza01,2006,1,PIT,NL,10,15,34,34,2,1,0,646,255,107,17,68,117,0.302,4.47,6,8,7,1,935,0,116,13,4,
evelada01,2006,1,MIL,NL,0,3,9,5,0,0,0,83,39,25,4,16,32,0.331,8.13,2,2,5,0,141,1,25,1,1,
feierry01,2006,1,SEA,AL,0,1,4,2,0,0,0,51,15,7,3,7,11,0.231,3.71,0,1,0,2,73,2,7,1,0,
feldmsc01,2006,1,TEX,AL,0,2,36,0,0,0,0,124,42,18,4,10,30,0.266,3.92,0,0,4,0,175,5,19,2,1,
floydga01,2006,1,PHI,NL,4,3,11,11,1,1,0,163,70,44,14,32,34,0.315,7.29,3,2,3,0,264,0,48,2,5,
francje01,2006,1,COL,NL,13,11,32,32,1,1,0,597,187,92,18,69,117,0.25,4.16,15,0,13,0,843,0,101,7,7,
frutoem01,2006,1,SEA,AL,2,2,23,0,0,0,1,108,34,22,4,24,34,0.246,5.5,1,4,2,0,165,6,24,0,1,
gabbaka01,2006,1,BOS,AL,1,3,7,4,0,0,0,77,24,10,0,16,15,0.255,3.51,0,1,0,1,111,1,11,1,0,
garcija01,2006,1,OAK,AL,0,0,2,0,0,0,0,7,2,3,0,2,2,0.25,11.57,0,0,0,0,10,1,3,0,0,
garcijo01,2006,1,FLO,NL,0,0,5,0,0,0,0,33,10,6,1,5,8,0.233,4.91,0,0,0,0,48,1,6,0,0,
garzama01,2006,1,MIN,AL,3,6,10,9,0,0,0,150,62,32,6,23,38,0.301,5.76,0,1,0,0,232,0,33,0,3,
gaudich01,2006,1,OAK,AL,4,2,55,0,0,0,2,192,51,22,3,42,36,0.222,3.09,2,2,1,2,276,13,24,0,3,
germafr01,2006,1,FLO,NL,0,0,12,0,0,0,0,36,7,4,1,14,6,0.171,3,2,0,1,0,57,3,4,1,0,
germaju01,2006,1,CIN,NL,0,1,2,1,0,0,0,20,8,4,1,3,8,0.296,5.4,1,0,1,0,31,0,4,0,0,
gobblji01,2006,1,KCA,AL,4,6,60,6,0,0,2,252,95,48,12,29,80,0.282,5.14,1,4,1,0,370,17,51,3,0,
gonzaed01,2006,1,ARI,NL,3,4,11,5,0,0,0,128,45,20,7,9,28,0.273,4.22,0,2,3,0,182,1,20,4,1,
gonzaen01,2006,1,ARI,NL,3,7,22,18,0,0,0,319,114,67,14,34,66,0.275,5.67,0,1,4,0,462,1,71,7,3,
gorzeto01,2006,1,PIT,NL,2,5,11,11,0,0,0,185,50,26,3,31,40,0.226,3.79,2,3,4,0,267,0,29,7,4,
goslimi01,2006,1,CIN,NL,0,0,1,0,0,0,0,4,1,2,1,1,1,0.2,13.5,0,0,1,0,7,0,2,0,0,
greinza01,2006,1,KCA,AL,1,0,3,0,0,0,0,19,7,3,1,3,5,0.28,4.26,2,0,0,0,28,1,3,0,0,
guzmaan01,2006,1,CHN,NL,0,6,15,10,0,0,0,168,68,46,9,37,60,0.308,7.39,1,8,6,1,272,1,48,5,3,
haegech01,2006,1,CHA,AL,1,1,7,1,0,0,1,55,12,7,0,13,19,0.182,3.44,0,0,0,0,79,4,10,0,0,
halsebr01,2006,1,OAK,AL,5,4,52,7,0,0,0,283,108,49,11,46,53,0.288,4.67,7,7,5,0,431,7,53,3,2,
